repo_name,language,package_name,package_version,package_with_version,file_last_modified,file_path,org_name,dependency_type
sentra-asset-analysis-automation,javascript,@testing-library/react,^16.2.0,@testing-library/react@^16.2.0,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,@testing-library/user-event,^13.5.0,@testing-library/user-event@^13.5.0,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,@types/jest,^27.5.2,@types/jest@^27.5.2,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,@types/node,^16.18.126,@types/node@^16.18.126,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,@types/react,^19.0.10,@types/react@^19.0.10,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,@types/react-dom,^19.0.4,@types/react-dom@^19.0.4,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,axios,^1.7.9,axios@^1.7.9,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,http-proxy-middleware,^3.0.3,http-proxy-middleware@^3.0.3,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,react,^19.0.0,react@^19.0.0,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,react-dom,^19.0.0,react-dom@^19.0.0,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,react-router-dom,^6.29.0,react-router-dom@^6.29.0,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,react-scripts,5.0.1,react-scripts@5.0.1,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,typescript,^4.9.5,typescript@^4.9.5,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,web-vitals,^2.1.4,web-vitals@^2.1.4,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,normal
sentra-asset-analysis-automation,javascript,openapi-typescript-codegen,^0.29.0,openapi-typescript-codegen@^0.29.0,2025-03-06T02:10:53.318187,asset-analyzer/package.json,sentraio,dev
sentra-activity-stream-service,python,python,^3.11,python==^3.11,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,normal
sentra-activity-stream-service,python,backoff,^2.2.1,backoff==^2.2.1,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,normal
sentra-activity-stream-service,python,aiohttp,^3.8.3,aiohttp==^3.8.3,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,normal
sentra-activity-stream-service,python,loguru,^0.7.0,loguru==^0.7.0,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,normal
sentra-activity-stream-service,python,redis,>=4.2.0rc1,redis==>=4.2.0rc1,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,normal
sentra-activity-stream-service,python,gunicorn,^21.2.0,gunicorn==^21.2.0,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,normal
sentra-activity-stream-service,python,ddtrace,^2.0.0,ddtrace==^2.0.0,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,normal
sentra-activity-stream-service,python,tenacity,^8.2.3,tenacity==^8.2.3,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,normal
sentra-activity-stream-service,python,fastapi,^0.104.0,fastapi==^0.104.0,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,normal
sentra-activity-stream-service,python,pydantic-settings,^2.1.0,pydantic-settings==^2.1.0,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,normal
sentra-activity-stream-service,python,aiobotocore,^2.8.0,aiobotocore==^2.8.0,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,normal
sentra-activity-stream-service,python,smart-open,^6.4.0,smart-open==^6.4.0,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,normal
sentra-activity-stream-service,python,pytest,^7.0.1,pytest==^7.0.1,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,dev
sentra-activity-stream-service,python,black,^22.1.0,black==^22.1.0,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,dev
sentra-activity-stream-service,python,mypy,^1.7.0,mypy==^1.7.0,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,dev
sentra-activity-stream-service,python,isort,^5.10.1,isort==^5.10.1,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,dev
sentra-activity-stream-service,python,Faker,^13.3.0,Faker==^13.3.0,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,dev
sentra-activity-stream-service,python,pytest-asyncio,^0.21.1,pytest-asyncio==^0.21.1,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,dev
sentra-activity-stream-service,python,types-redis,^4.6.0.7,types-redis==^4.6.0.7,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,dev
sentra-activity-stream-service,python,diff-cover,^7.7.0,diff-cover==^7.7.0,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,dev
sentra-activity-stream-service,python,pytest-cov,^4.1.0,pytest-cov==^4.1.0,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,dev
sentra-activity-stream-service,python,flake8,^6.1.0,flake8==^6.1.0,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,dev
sentra-activity-stream-service,python,moto,^4.2.11,moto==^4.2.11,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,dev
sentra-activity-stream-service,python,mypy-boto3-s3,^1.33.2,mypy-boto3-s3==^1.33.2,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,dev
sentra-activity-stream-service,python,pytest-timeout,^2.2.0,pytest-timeout==^2.2.0,2025-03-06T02:09:41.083957,pyproject.toml,sentraio,dev
resources-api,javascript,config,^3.3.8,config@^3.3.8,2025-03-06T02:07:36.433480,package.json,sentraio,normal
resources-api,javascript,dd-trace,^3.13.1,dd-trace@^3.13.1,2025-03-06T02:07:36.433480,package.json,sentraio,normal
resources-api,javascript,jwt-decode,^3.1.2,jwt-decode@^3.1.2,2025-03-06T02:07:36.433480,package.json,sentraio,normal
resources-api,javascript,lodash,^4.17.21,lodash@^4.17.21,2025-03-06T02:07:36.433480,package.json,sentraio,normal
resources-api,javascript,long,^5.2.1,long@^5.2.1,2025-03-06T02:07:36.433480,package.json,sentraio,normal
resources-api,javascript,nice-grpc,^2.0.1,nice-grpc@^2.0.1,2025-03-06T02:07:36.433480,package.json,sentraio,normal
resources-api,javascript,nice-grpc-common,^2.0.0,nice-grpc-common@^2.0.0,2025-03-06T02:07:36.433480,package.json,sentraio,normal
resources-api,javascript,nice-grpc-server-health,^2.0.2,nice-grpc-server-health@^2.0.2,2025-03-06T02:07:36.433480,package.json,sentraio,normal
resources-api,javascript,nice-grpc-server-reflection,^2.0.2,nice-grpc-server-reflection@^2.0.2,2025-03-06T02:07:36.433480,package.json,sentraio,normal
resources-api,javascript,pg,^8.8.0,pg@^8.8.0,2025-03-06T02:07:36.433480,package.json,sentraio,normal
resources-api,javascript,protobufjs,^7.1.2,protobufjs@^7.1.2,2025-03-06T02:07:36.433480,package.json,sentraio,normal
resources-api,javascript,reflect-metadata,^0.1.13,reflect-metadata@^0.1.13,2025-03-06T02:07:36.433480,package.json,sentraio,normal
resources-api,javascript,typeorm,^0.3.10,typeorm@^0.3.10,2025-03-06T02:07:36.433480,package.json,sentraio,normal
resources-api,javascript,uuid,^9.0.0,uuid@^9.0.0,2025-03-06T02:07:36.433480,package.json,sentraio,normal
resources-api,javascript,@commitlint/cli,^17.3.0,@commitlint/cli@^17.3.0,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,@commitlint/config-conventional,^17.3.0,@commitlint/config-conventional@^17.3.0,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,@faker-js/faker,^7.6.0,@faker-js/faker@^7.6.0,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,@types/config,^3.3.0,@types/config@^3.3.0,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,@types/lodash,^4.14.191,@types/lodash@^4.14.191,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,@types/uuid,^9.0.0,@types/uuid@^9.0.0,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,@typescript-eslint/eslint-plugin,^5.42.1,@typescript-eslint/eslint-plugin@^5.42.1,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,eslint,^8.27.0,eslint@^8.27.0,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,eslint-config-airbnb,^19.0.4,eslint-config-airbnb@^19.0.4,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,eslint-config-airbnb-base,^15.0.0,eslint-config-airbnb-base@^15.0.0,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,eslint-config-airbnb-typescript,^17.0.0,eslint-config-airbnb-typescript@^17.0.0,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,eslint-config-node,^4.1.0,eslint-config-node@^4.1.0,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,eslint-config-prettier,^8.5.0,eslint-config-prettier@^8.5.0,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,eslint-plugin-import,^2.26.0,eslint-plugin-import@^2.26.0,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,eslint-plugin-node,^11.1.0,eslint-plugin-node@^11.1.0,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,grpc-tools,^1.11.3,grpc-tools@^1.11.3,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,husky,^8.0.2,husky@^8.0.2,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,nodemon,^2.0.20,nodemon@^2.0.20,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,prettier,^2.7.1,prettier@^2.7.1,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,ts-node,^10.9.1,ts-node@^10.9.1,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,ts-proto,^1.140.0,ts-proto@^1.140.0,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,tsc-alias,^1.8.2,tsc-alias@^1.8.2,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,typescript,^4.9.4,typescript@^4.9.4,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,unplugin-swc,^1.3.2,unplugin-swc@^1.3.2,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,version-bump-prompt,^6.1.0,version-bump-prompt@^6.1.0,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,vite-tsconfig-paths,^3.5.2,vite-tsconfig-paths@^3.5.2,2025-03-06T02:07:36.433480,package.json,sentraio,dev
resources-api,javascript,vitest,^0.29.2,vitest@^0.29.2,2025-03-06T02:07:36.433480,package.json,sentraio,dev
sentra-image-tools,python,python,">=3.8.1,<4.0.0","python==>=3.8.1,<4.0.0",2025-03-06T02:10:28.771891,pyproject.toml,sentraio,normal
sentra-image-tools,python,boto3,^1.24.59,boto3==^1.24.59,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,normal
sentra-image-tools,python,azure-mgmt-resource,22.0.0,azure-mgmt-resource==22.0.0,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,normal
sentra-image-tools,python,azure-mgmt-network,22.3.0,azure-mgmt-network==22.3.0,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,normal
sentra-image-tools,python,azure-mgmt-compute,29.1.0,azure-mgmt-compute==29.1.0,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,normal
sentra-image-tools,python,azure-identity,1.12.0,azure-identity==1.12.0,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,normal
sentra-image-tools,python,azure-mgmt-storage,^21.0.0,azure-mgmt-storage==^21.0.0,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,normal
sentra-image-tools,python,azure-storage-blob,^12.14.1,azure-storage-blob==^12.14.1,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,normal
sentra-image-tools,python,google-cloud-compute,^1.11.0,google-cloud-compute==^1.11.0,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,normal
sentra-image-tools,python,google-auth,^2.21.0,google-auth==^2.21.0,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,normal
sentra-image-tools,python,loguru,^0.7.2,loguru==^0.7.2,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,normal
sentra-image-tools,python,backoff,^2.2.1,backoff==^2.2.1,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,normal
sentra-image-tools,python,jinja2,^3.1.2,jinja2==^3.1.2,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,normal
sentra-image-tools,python,pytest,7.1.1,pytest==7.1.1,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,dev
sentra-image-tools,python,pytest-mock,3.7.0,pytest-mock==3.7.0,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,dev
sentra-image-tools,python,mypy,^1.0.1,mypy==^1.0.1,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,dev
sentra-image-tools,python,black,^23.1.0,black==^23.1.0,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,dev
sentra-image-tools,python,isort,^5.12.0,isort==^5.12.0,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,dev
sentra-image-tools,python,flake8,^7.1.0,flake8==^7.1.0,2025-03-06T02:10:28.771891,pyproject.toml,sentraio,dev
sentra-classifico-service,python,python,">=3.9,<3.10","python==>=3.9,<3.10",2025-03-06T02:08:57.265109,pyproject.toml,sentraio,normal
sentra-classifico-service,python,fastapi,^0.74.1,fastapi==^0.74.1,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,normal
sentra-classifico-service,python,uvicorn,^0.17.5,uvicorn==^0.17.5,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,normal
sentra-classifico-service,python,alembic,^1.7.6,alembic==^1.7.6,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,normal
sentra-classifico-service,python,fastapi-utils,^0.2.1,fastapi-utils==^0.2.1,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,normal
sentra-classifico-service,python,backoff,^2.2.1,backoff==^2.2.1,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,normal
sentra-classifico-service,python,asyncpg,^0.26.0,asyncpg==^0.26.0,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,normal
sentra-classifico-service,python,aioredis,^2.0.1,aioredis==^2.0.1,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,normal
sentra-classifico-service,python,ddtrace,^1.0.1,ddtrace==^1.0.1,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,normal
sentra-classifico-service,python,SQLAlchemy-Utils,^0.38.2,SQLAlchemy-Utils==^0.38.2,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,normal
sentra-classifico-service,python,pytest-cov,^3.0.0,pytest-cov==^3.0.0,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,normal
sentra-classifico-service,python,diff-cover,^6.5.1,diff-cover==^6.5.1,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,normal
sentra-classifico-service,python,aiohttp,^3.8.3,aiohttp==^3.8.3,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,normal
sentra-classifico-service,python,greenlet,^2.0.2,greenlet==^2.0.2,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,normal
sentra-classifico-service,python,flake8,^6.0.0,flake8==^6.0.0,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,normal
sentra-classifico-service,python,pytest,^7.0.1,pytest==^7.0.1,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,dev
sentra-classifico-service,python,black,^22.1.0,black==^22.1.0,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,dev
sentra-classifico-service,python,mypy,^0.991,mypy==^0.991,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,dev
sentra-classifico-service,python,isort,^5.10.1,isort==^5.10.1,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,dev
sentra-classifico-service,python,darker,^1.4.1,darker==^1.4.1,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,dev
sentra-classifico-service,python,Faker,^13.3.0,Faker==^13.3.0,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,dev
sentra-classifico-service,python,flake8,^6.0.0,flake8==^6.0.0,2025-03-06T02:08:57.265109,pyproject.toml,sentraio,dev
sentra-backoffice-app,python,python,^3.11.4,python==^3.11.4,2025-03-06T02:09:19.932472,pyproject.toml,sentraio,normal
sentra-backoffice-app,javascript,@emotion/react,^11.11.1,@emotion/react@^11.11.1,2025-03-06T02:09:19.931824,package.json,sentraio,normal
sentra-backoffice-app,javascript,@emotion/styled,^11.11.0,@emotion/styled@^11.11.0,2025-03-06T02:09:19.931824,package.json,sentraio,normal
sentra-backoffice-app,javascript,@mui/material,^5.14.7,@mui/material@^5.14.7,2025-03-06T02:09:19.931824,package.json,sentraio,normal
sentra-backoffice-app,javascript,axios,^1.5.0,axios@^1.5.0,2025-03-06T02:09:19.931824,package.json,sentraio,normal
sentra-backoffice-app,javascript,react,^18.2.0,react@^18.2.0,2025-03-06T02:09:19.931824,package.json,sentraio,normal
sentra-backoffice-app,javascript,react-dom,^18.2.0,react-dom@^18.2.0,2025-03-06T02:09:19.931824,package.json,sentraio,normal
sentra-backoffice-app,javascript,react-query,^3.39.3,react-query@^3.39.3,2025-03-06T02:09:19.931824,package.json,sentraio,normal
sentra-backoffice-app,javascript,react-router,^6.15.0,react-router@^6.15.0,2025-03-06T02:09:19.931824,package.json,sentraio,normal
sentra-backoffice-app,javascript,react-router-dom,^6.15.0,react-router-dom@^6.15.0,2025-03-06T02:09:19.931824,package.json,sentraio,normal
sentra-backoffice-app,javascript,@types/react,^18.2.15,@types/react@^18.2.15,2025-03-06T02:09:19.931824,package.json,sentraio,dev
sentra-backoffice-app,javascript,@types/react-dom,^18.2.7,@types/react-dom@^18.2.7,2025-03-06T02:09:19.931824,package.json,sentraio,dev
sentra-backoffice-app,javascript,@typescript-eslint/eslint-plugin,^6.0.0,@typescript-eslint/eslint-plugin@^6.0.0,2025-03-06T02:09:19.931824,package.json,sentraio,dev
sentra-backoffice-app,javascript,@typescript-eslint/parser,^6.0.0,@typescript-eslint/parser@^6.0.0,2025-03-06T02:09:19.931824,package.json,sentraio,dev
sentra-backoffice-app,javascript,@vitejs/plugin-react,^4.0.3,@vitejs/plugin-react@^4.0.3,2025-03-06T02:09:19.931824,package.json,sentraio,dev
sentra-backoffice-app,javascript,eslint,^8.45.0,eslint@^8.45.0,2025-03-06T02:09:19.931824,package.json,sentraio,dev
sentra-backoffice-app,javascript,eslint-plugin-react-hooks,^4.6.0,eslint-plugin-react-hooks@^4.6.0,2025-03-06T02:09:19.931824,package.json,sentraio,dev
sentra-backoffice-app,javascript,typescript,^5.2.2,typescript@^5.2.2,2025-03-06T02:09:19.931824,package.json,sentraio,dev
sentra-backoffice-app,javascript,vite,^4.4.5,vite@^4.4.5,2025-03-06T02:09:19.931824,package.json,sentraio,dev
sentra-backend-freelance-code,python,python,^3.9,python==^3.9,2025-03-06T02:07:46.645165,pyproject.toml,sentraio,normal
sentra-backend-freelance-code,python,backoff,^2.2.1,backoff==^2.2.1,2025-03-06T02:07:46.645165,pyproject.toml,sentraio,normal
sentra-backend-freelance-code,python,boto3,^1.26.81,boto3==^1.26.81,2025-03-06T02:07:46.645165,pyproject.toml,sentraio,normal
sentra-backend-freelance-code,python,requests,^2.28.2,requests==^2.28.2,2025-03-06T02:07:46.645165,pyproject.toml,sentraio,normal
sentra-backend-freelance-code,python,mypy-boto3-cloudwatch,^1.26.52,mypy-boto3-cloudwatch==^1.26.52,2025-03-06T02:07:46.645165,pyproject.toml,sentraio,normal
sentra-backend-freelance-code,python,snowflake-connector-python,^2.8.0,snowflake-connector-python==^2.8.0,2025-03-06T02:07:46.645165,pyproject.toml,sentraio,normal
sentra-backend-freelance-code,python,cryptography,36.0.1,cryptography==36.0.1,2025-03-06T02:07:46.645165,pyproject.toml,sentraio,normal
sentra-backend-freelance-code,python,pydantic,^1.10.5,pydantic==^1.10.5,2025-03-06T02:07:46.645165,pyproject.toml,sentraio,normal
sentra-backend-freelance-code,python,pymssql,^2.2.7,pymssql==^2.2.7,2025-03-06T02:07:46.645165,pyproject.toml,sentraio,normal
